"subject" "activity"
"6440" 0.27989032 NA
"6441" 0.27989365 NA
"6442" 0.27989769 NA
"6443" 0.27990714 NA
"6444" 0.27990749 NA
"6445" 0.27992585 NA
"6446" 0.27992761 NA
"6447" 0.27993167 NA
"6448" 0.27993687 NA
"6449" 0.2799503 NA
"6450" 0.27995618 NA
"6451" 0.2799596 NA
"6452" 0.27996564 NA
"6453" 0.27996743 NA
"6454" 0.27997029 NA
"6455" 0.27997625 NA
"6456" 0.27997806 "WALKING"
"6457" 0.27997969 "LAYING"
"6458" 0.27998734 NA
"6459" 0.27998921 NA
"6460" 0.27999379 NA
"6461" 0.27999392 NA
"6462" 0.27999492 NA
"6463" 0.27999614 NA
"6464" 0.2799976 "WALKING"
"6465" 0.27999846 NA
"6466" 0.27999885 NA
"6467" 0.28000234 NA
"6468" 0.2800041 NA
"6469" 0.28000634 NA
"6470" 0.28001074 "WALKING_UPSTAIRS"
"6471" 0.28001224 "STANDING"
"6472" 0.280013 NA
"6473" 0.28001367 NA
"6474" 0.28001981 NA
"6475" 0.28002498 NA
"6476" 0.28002521 NA
"6477" 0.28002999 NA
"6478" 0.28003056 NA
"6479" 0.28003963 NA
"6480" 0.28004265 NA
"6481" 0.28004467 NA
"6482" 0.2800452 NA
"6483" 0.28004951 NA
"6484" 0.28005021 NA
"6485" 0.28005167 NA
"6486" 0.28005185 NA
"6487" 0.28005249 NA
"6488" 0.28005876 NA
"6489" 0.28006102 NA
"6490" 0.28006618 NA
"6491" 0.28007552 NA
"6492" 0.2800788 NA
"6493" 0.28008026 NA
"6494" 0.28008096 NA
"6495" 0.28008378 NA
"6496" 0.28008589 "STANDING"
"6497" 0.28008602 NA
"6498" 0.2800963 NA
"6499" 0.28009718 NA
"6500" 0.28009789 "WALKING_DOWNSTAIRS"
"6501" 0.28010523 NA
"6502" 0.28010899 NA
"6503" 0.28011222 NA
"6504" 0.28011247 "WALKING_DOWNSTAIRS"
"6505" 0.28011933 NA
"6506" 0.28012993 NA
"6507" 0.28013289 NA
"6508" 0.2801349 "WALKING"
"6509" 0.28013555 NA
"6510" 0.28014142 NA
"6511" 0.28014189 NA
"6512" 0.28014201 NA
"6513" 0.2801428 NA
"6514" 0.28014898 "SITTING"
"6515" 0.2801492 NA
"6516" 0.28014956 NA
"6517" 0.2801513 NA
"6518" 0.28015374 NA
"6519" 0.28016452 NA
"6520" 0.28016546 NA
"6521" 0.28016807 NA
"6522" 0.28016885 NA
"6523" 0.28016952 "WALKING_UPSTAIRS"
"6524" 0.28017195 NA
"6525" 0.28017288 NA
"6526" 0.28017578 "SITTING"
"6527" 0.28017932 "LAYING"
"6528" 0.28018 NA
"6529" 0.28018146 NA
"6530" 0.28018713 NA
"6531" 0.28018902 NA
"6532" 0.28019111 NA
"6533" 0.28019423 NA
"6534" 0.28019741 NA
"6535" 0.2801978 NA
"6536" 0.28020416 NA
"6537" 0.2802064 "WALKING"
"6538" 0.28020647 NA
"6539" 0.28020794 "WALKING_UPSTAIRS"
"6540" 0.2802122 NA
"6541" 0.28021495 NA
"6542" 0.28021898 "WALKING_UPSTAIRS"
"6543" 0.28022118 NA
"6544" 0.28022173 NA
"6545" 0.28022294 NA
"6546" 0.28022445 "WALKING_UPSTAIRS"
"6547" 0.28022736 NA
"6548" 0.28022805 NA
"6549" 0.2802324 NA
"6550" 0.28023702 NA
"6551" 0.28024137 NA
"6552" 0.28024201 NA
"6553" 0.28024788 NA
"6554" 0.28025154 NA
"6555" 0.28026202 "WALKING_UPSTAIRS"
"6556" 0.28026311 NA
"6557" 0.28026398 "WALKING_UPSTAIRS"
"6558" 0.28026442 NA
"6559" 0.28026862 NA
"6560" 0.28027188 NA
"6561" 0.28027323 NA
"6562" 0.28027377 NA
"6563" 0.28027973 NA
"6564" 0.28028069 NA
"6565" 0.28028109 NA
"6566" 0.28028135 NA
"6567" 0.28028164 NA
"6568" 0.28028272 NA
"6569" 0.28028279 "WALKING_UPSTAIRS"
"6570" 0.28028378 NA
"6571" 0.28028569 NA
"6572" 0.28028576 NA
"6573" 0.2802865 NA
"6574" 0.28028971 NA
"6575" 0.28029271 "SITTING"
"6576" 0.28029774 NA
"6577" 0.28029859 NA
"6578" 0.28030335 NA
"6579" 0.28030446 NA
"6580" 0.28030584 NA
"6581" 0.28030833 NA
"6582" 0.2803088 NA
"6583" 0.28030976 NA
"6584" 0.28030977 NA
"6585" 0.2803122 NA
"6586" 0.28031625 NA
"6587" 0.28032203 NA
"6588" 0.28032599 NA
"6589" 0.28032827 NA
"6590" 0.28032894 NA
"6591" 0.28033541 NA
"6592" 0.28033678 NA
"6593" 0.2803428 NA
"6594" 0.28034562 "STANDING"
"6595" 0.2803484 NA
"6596" 0.28035575 "SITTING"
"6597" 0.28035995 NA
"6598" 0.28036071 NA
"6599" 0.28036211 NA
"6600" 0.28036213 NA
"6601" 0.28036548 NA
"6602" 0.28036619 NA
"6603" 0.28037501 NA
"6604" 0.28037836 NA
"6605" 0.28038323 NA
"6606" 0.28038492 NA
"6607" 0.28038503 NA
"6608" 0.28038764 NA
"6609" 0.28039186 NA
"6610" 0.28039214 NA
"6611" 0.28040446 NA
"6612" 0.28040594 NA
"6613" 0.28040727 NA
"6614" 0.28041987 NA
"6615" 0.28043457 NA
"6616" 0.28044289 NA
"6617" 0.28044614 NA
"6618" 0.2804472 NA
"6619" 0.28044785 NA
"6620" 0.28044809 NA
"6621" 0.28045035 NA
"6622" 0.28045169 NA
"6623" 0.28045429 NA
"6624" 0.28045469 NA
"6625" 0.28045846 NA
"6626" 0.28046439 NA
"6627" 0.28046482 NA
"6628" 0.28046557 NA
"6629" 0.28047468 "STANDING"
"6630" 0.28047532 NA
"6631" 0.28048054 NA
"6632" 0.28049216 NA
"6633" 0.28049483 "STANDING"
"6634" 0.28050159 NA
"6635" 0.28050369 NA
"6636" 0.28050625 NA
"6637" 0.28051914 "WALKING"
"6638" 0.28052025 NA
"6639" 0.28052592 NA
"6640" 0.28052734 NA
"6641" 0.28052762 NA
"6642" 0.28052954 NA
"6643" 0.28053507 NA
"6644" 0.2805359 NA
"6645" 0.28053646 NA
"6646" 0.28054459 NA
"6647" 0.28055182 "SITTING"
"6648" 0.28055394 "SITTING"
"6649" 0.28055482 NA
"6650" 0.28055587 NA
"6651" 0.28056095 "WALKING"
"6652" 0.28056696 "STANDING"
"6653" 0.28056698 NA
"6654" 0.28056768 "LAYING"
"6655" 0.28056994 NA
"6656" 0.28057251 NA
"6657" 0.28057475 NA
"6658" 0.28057621 NA
"6659" 0.28057697 NA
"6660" 0.28057714 NA
"6661" 0.28057758 NA
"6662" 0.28058013 NA
"6663" 0.28058032 NA
"6664" 0.2805821 "STANDING"
"6665" 0.28058223 NA
"6666" 0.28058264 NA
"6667" 0.28058569 "WALKING"
"6668" 0.28058874 NA
"6669" 0.28059011 NA
"6670" 0.28060378 NA
"6671" 0.28060428 NA
"6672" 0.28060537 NA
"6673" 0.28060678 NA
"6674" 0.28061635 NA
"6675" 0.28061952 NA
"6676" 0.28062643 NA
"6677" 0.28062909 NA
"6678" 0.28062969 "WALKING_UPSTAIRS"
"6679" 0.28063893 NA
"6680" 0.28063963 NA
"6681" 0.28065406 NA
"6682" 0.28065611 NA
"6683" 0.28065649 NA
"6684" 0.28065978 NA
"6685" 0.28066601 NA
"6686" 0.28067199 NA
"6687" 0.28067849 NA
"6688" 0.28068106 "WALKING"
"6689" 0.28068314 NA
"6690" 0.28068494 NA
"6691" 0.28070018 NA
"6692" 0.28070202 NA
"6693" 0.28071197 NA
"6694" 0.28071945 NA
"6695" 0.2807237 NA
"6696" 0.2807251 "SITTING"
"6697" 0.2807269 NA
"6698" 0.28072709 "SITTING"
"6699" 0.28072811 NA
"6700" 0.28073498 NA
"6701" 0.28074576 NA
"6702" 0.28074685 NA
"6703" 0.28075099 NA
"6704" 0.2807534 NA
"6705" 0.28075789 NA
"6706" 0.28075893 NA
"6707" 0.28075961 NA
"6708" 0.28076329 NA
"6709" 0.28076701 NA
"6710" 0.28076891 "WALKING_DOWNSTAIRS"
"6711" 0.2807726 NA
"6712" 0.28077421 NA
"6713" 0.28078323 NA
"6714" 0.28078495 NA
"6715" 0.28078889 NA
"6716" 0.28079403 NA
"6717" 0.28079742 "LAYING"
"6718" 0.28080314 NA
"6719" 0.28080467 "STANDING"
"6720" 0.28080589 NA
"6721" 0.28080907 NA
"6722" 0.28081074 NA
"6723" 0.28081299 NA
"6724" 0.28081402 NA
"6725" 0.28081515 NA
"6726" 0.28083685 NA
"6727" 0.28083898 NA
"6728" 0.28083906 NA
"6729" 0.28083938 NA
"6730" 0.28084066 NA
"6731" 0.28084295 "LAYING"
"6732" 0.28084332 NA
"6733" 0.28084483 NA
"6734" 0.28084523 NA
"6735" 0.28084628 "SITTING"
"6736" 0.28084703 NA
"6737" 0.28084886 NA
"6738" 0.280851 NA
"6739" 0.28085476 "LAYING"
"6740" 0.28086229 "LAYING"
"6741" 0.28086838 NA
"6742" 0.28086926 NA
"6743" 0.28088259 NA
"6744" 0.28088504 NA
"6745" 0.28088898 NA
"6746" 0.28089425 NA
"6747" 0.280897 NA
"6748" 0.28089886 NA
"6749" 0.28090599 NA
"6750" 0.28090759 NA
"6751" 0.28090925 NA
"6752" 0.28092202 NA
"6753" 0.28092264 NA
"6754" 0.28092361 NA
"6755" 0.28093314 NA
"6756" 0.280936 "WALKING_DOWNSTAIRS"
"6757" 0.28093824 NA
"6758" 0.28094797 NA
"6759" 0.28095401 NA
"6760" 0.28095758 NA
"6761" 0.28096095 NA
"6762" 0.28096328 "SITTING"
"6763" 0.28096951 NA
"6764" 0.28097006 NA
"6765" 0.28097264 NA
"6766" 0.2809752 NA
"6767" 0.28098375 NA
"6768" 0.28098394 "STANDING"
"6769" 0.28099416 NA
"6770" 0.28099962 NA
"6771" 0.28100578 "WALKING_DOWNSTAIRS"
"6772" 0.28101056 NA
"6773" 0.28102369 NA
"6774" 0.28102791 "SITTING"
"6775" 0.28103007 NA
"6776" 0.28103479 NA
"6777" 0.28103656 NA
"6778" 0.28103893 NA
"6779" 0.28104231 NA
"6780" 0.28104336 NA
"6781" 0.28104762 NA
"6782" 0.28104783 NA
"6783" 0.28104885 NA
"6784" 0.28107137 NA
"6785" 0.28107445 NA
"6786" 0.2810784 NA
"6787" 0.28108276 NA
"6788" 0.28108337 NA
"6789" 0.28108608 "STANDING"
"6790" 0.28109878 NA
"6791" 0.28110105 NA
"6792" 0.28111299 "LAYING"
"6793" 0.28111378 NA
"6794" 0.28111538 NA
"6795" 0.28111697 "WALKING"
"6796" 0.28112652 NA
"6797" 0.28113139 NA
"6798" 0.28113381 NA
"6799" 0.28113989 "SITTING"
"6800" 0.28114114 NA
"6801" 0.28114415 NA
"6802" 0.28114428 NA
"6803" 0.28115895 NA
"6804" 0.28116253 NA
"6805" 0.2811666 NA
"6806" 0.28117441 NA
"6807" 0.28118007 NA
"6808" 0.28118107 "SITTING"
"6809" 0.28118452 NA
"6810" 0.28118523 NA
"6811" 0.28118557 "LAYING"
"6812" 0.28118681 NA
"6813" 0.28118815 NA
"6814" 0.28121342 NA
"6815" 0.28121704 NA
"6816" 0.28121902 NA
"6817" 0.28122147 NA
"6818" 0.28122335 NA
"6819" 0.28122505 NA
"6820" 0.28122698 "STANDING"
"6821" 0.28123266 NA
"6822" 0.28124873 "SITTING"
"6823" 0.28125198 NA
"6824" 0.28125504 NA
"6825" 0.28126355 NA
"6826" 0.2812701 "LAYING"
"6827" 0.28127327 NA
"6828" 0.28127662 NA
"6829" 0.28127853 NA
"6830" 0.28128644 NA
"6831" 0.28128691 "STANDING"
"6832" 0.28129548 NA
"6833" 0.28129976 NA
"6834" 0.28130582 NA
"6835" 0.28130712 NA
"6836" 0.28131324 NA
"6837" 0.28131477 NA
"6838" 0.28132654 NA
"6839" 0.28133218 NA
"6840" 0.28133331 NA
"6841" 0.28133378 NA
"6842" 0.28133449 NA
"6843" 0.28134246 NA
"6844" 0.28134949 "WALKING"
"6845" 0.28135026 NA
"6846" 0.28135157 NA
"6847" 0.28135165 NA
"6848" 0.28135663 NA
"6849" 0.2813639 NA
"6850" 0.28138175 NA
"6851" 0.28138783 "LAYING"
"6852" 0.2813921 "WALKING_DOWNSTAIRS"
"6853" 0.28139541 NA
"6854" 0.28139561 NA
"6855" 0.2813982 NA
"6856" 0.28140199 NA
"6857" 0.28141168 NA
"6858" 0.28141963 "SITTING"
"6859" 0.28142058 NA
"6860" 0.28142127 NA
"6861" 0.28142193 NA
"6862" 0.28142664 NA
"6863" 0.28143119 NA
"6864" 0.2814329 NA
"6865" 0.28144069 "WALKING_DOWNSTAIRS"
"6866" 0.28144334 NA
"6867" 0.28145031 NA
"6868" 0.28145281 NA
"6869" 0.28145367 NA
"6870" 0.28145589 NA
"6871" 0.28146103 NA
"6872" 0.28146232 NA
"6873" 0.28146389 NA
"6874" 0.28146396 NA
"6875" 0.28146559 NA
"6876" 0.28146818 NA
"6877" 0.28148004 NA
"6878" 0.28148819 "SITTING"
"6879" 0.28148965 NA
"6880" 0.28149018 NA
"6881" 0.28149454 NA
"6882" 0.28149645 NA
"6883" 0.28150037 NA
"6884" 0.28150132 NA
"6885" 0.28150347 NA
"6886" 0.28150539 "WALKING"
"6887" 0.28151063 NA
"6888" 0.28151325 "WALKING"
"6889" 0.28152183 NA
"6890" 0.28152916 "WALKING_DOWNSTAIRS"
"6891" 0.28153392 NA
"6892" 0.28154442 NA
"6893" 0.28154626 NA
"6894" 0.28154689 NA
"6895" 0.28155052 NA
"6896" 0.28155172 "WALKING"
"6897" 0.28155287 NA
"6898" 0.28155688 "SITTING"
"6899" 0.28155704 NA
"6900" 0.28156463 NA
"6901" 0.28158555 "WALKING_UPSTAIRS"
"6902" 0.28158727 NA
"6903" 0.28159907 NA
"6904" 0.28160306 NA
"6905" 0.28161471 NA
"6906" 0.28161624 NA
"6907" 0.28162614 "WALKING_DOWNSTAIRS"
"6908" 0.28162877 NA
"6909" 0.28163039 NA
"6910" 0.2816345 NA
"6911" 0.28163712 NA
"6912" 0.28163835 NA
"6913" 0.28163906 NA
"6914" 0.28164596 NA
"6915" 0.28165808 NA
"6916" 0.28165918 NA
"6917" 0.28166327 NA
"6918" 0.28166328 NA
"6919" 0.2816654 "WALKING"
"6920" 0.28167494 NA
"6921" 0.28167526 "WALKING_DOWNSTAIRS"
"6922" 0.28168012 NA
"6923" 0.28168951 "WALKING_UPSTAIRS"
"6924" 0.28169837 NA
"6925" 0.28170417 NA
"6926" 0.28170541 NA
"6927" 0.28170638 NA
"6928" 0.28170692 "WALKING_DOWNSTAIRS"
"6929" 0.28171549 "WALKING"
"6930" 0.28171592 NA
"6931" 0.28171654 NA
"6932" 0.28171967 NA
"6933" 0.28172888 NA
"6934" 0.28173331 NA
"6935" 0.28174695 "LAYING"
"6936" 0.28175629 NA
"6937" 0.28175936 NA
"6938" 0.28175973 NA
"6939" 0.28176109 NA
"6940" 0.28176178 NA
"6941" 0.28176224 NA
"6942" 0.2817633 NA
"6943" 0.28176434 NA
"6944" 0.2817674 "SITTING"
"6945" 0.28176742 "WALKING_DOWNSTAIRS"
"6946" 0.28176798 NA
"6947" 0.28178363 NA
"6948" 0.2817902 NA
"6949" 0.28179048 NA
"6950" 0.28179384 "WALKING_DOWNSTAIRS"
"6951" 0.2817951 NA
"6952" 0.28179668 NA
"6953" 0.28180377 NA
"6954" 0.28180488 NA
"6955" 0.28180621 NA
"6956" 0.28182212 NA
"6957" 0.2818252 NA
"6958" 0.28182774 "WALKING"
"6959" 0.28183159 NA
"6960" 0.28183716 NA
"6961" 0.28183863 NA
"6962" 0.28184136 NA
"6963" 0.2818431 NA
"6964" 0.28184389 NA
"6965" 0.28184568 NA
"6966" 0.28184873 NA
"6967" 0.28185139 NA
"6968" 0.28185143 NA
"6969" 0.28185283 NA
"6970" 0.28185941 NA
"6971" 0.28186953 NA
"6972" 0.28187152 NA
"6973" 0.28188088 NA
"6974" 0.28188516 NA
"6975" 0.28189858 NA
"6976" 0.28190428 NA
"6977" 0.28190528 NA
"6978" 0.28190551 NA
"6979" 0.28190985 NA
"6980" 0.28191089 NA
"6981" 0.2819165 NA
"6982" 0.28192479 NA
"6983" 0.28193083 "WALKING_UPSTAIRS"
"6984" 0.28194515 "LAYING"
"6985" 0.2819469 NA
"6986" 0.28194975 NA
"6987" 0.28195184 NA
"6988" 0.28195272 NA
"6989" 0.28195499 "LAYING"
"6990" 0.28195643 NA
"6991" 0.28195989 NA
"6992" 0.28198198 NA
"6993" 0.28200752 NA
"6994" 0.28200991 "SITTING"
"6995" 0.28202074 "WALKING"
"6996" 0.28202157 "WALKING"
"6997" 0.28202614 NA
"6998" 0.28204284 "SITTING"
"6999" 0.28204844 NA
"7000" 0.28205603 NA
"7001" 0.2820615 "WALKING_UPSTAIRS"
"7002" 0.28206481 NA
"7003" 0.28208207 NA
"7004" 0.28208551 NA
"7005" 0.28209052 NA
"7006" 0.28209318 NA
"7007" 0.28209486 NA
"7008" 0.28209644 NA
"7009" 0.28209647 NA
"7010" 0.28210206 NA
"7011" 0.2821104 NA
"7012" 0.28211056 NA
"7013" 0.28213131 NA
"7014" 0.28213962 "STANDING"
"7015" 0.28214895 NA
"7016" 0.28215493 NA
"7017" 0.28216824 NA
"7018" 0.28218314 NA
"7019" 0.28218346 NA
"7020" 0.28218376 NA
"7021" 0.28219146 NA
"7022" 0.2822208 NA
"7023" 0.28222232 "SITTING"
"7024" 0.28222294 NA
"7025" 0.28222465 NA
"7026" 0.28222514 NA
"7027" 0.28223314 NA
"7028" 0.28223668 NA
"7029" 0.28224535 NA
"7030" 0.28225331 NA
"7031" 0.28225496 NA
"7032" 0.2822582 NA
"7033" 0.28226646 "WALKING_DOWNSTAIRS"
"7034" 0.28227871 NA
"7035" 0.28229276 NA
"7036" 0.2822929 NA
"7037" 0.28229304 NA
"7038" 0.2822938 NA
"7039" 0.28229553 NA
"7040" 0.28230173 NA
"7041" 0.282304 NA
"7042" 0.28231243 NA
"7043" 0.28231758 NA
"7044" 0.28232928 NA
"7045" 0.28233298 NA
"7046" 0.2823454 NA
"7047" 0.28234649 NA
"7048" 0.28234774 NA
"7049" 0.28236993 NA
"7050" 0.28237003 NA
"7051" 0.2823903 NA
"7052" 0.28240662 NA
"7053" 0.28240857 "STANDING"
"7054" 0.28240928 NA
"7055" 0.28241283 NA
"7056" 0.28241351 NA
"7057" 0.28241577 NA
"7058" 0.28241615 NA
"7059" 0.28242599 NA
"7060" 0.28242756 NA
"7061" 0.28243899 "SITTING"
"7062" 0.28244149 NA
"7063" 0.28245414 NA
"7064" 0.28245689 "WALKING_UPSTAIRS"
"7065" 0.28247003 NA
"7066" 0.28247452 "WALKING_DOWNSTAIRS"
"7067" 0.28248409 NA
"7068" 0.28249735 NA
"7069" 0.28250069 NA
"7070" 0.28250398 NA
"7071" 0.28251337 NA
"7072" 0.28251858 NA
"7073" 0.28252314 NA
"7074" 0.28252739 NA
"7075" 0.28253073 NA
"7076" 0.28253669 NA
"7077" 0.28254604 NA
"7078" 0.28255205 "LAYING"
"7079" 0.28255879 NA
"7080" 0.28256702 NA
"7081" 0.28256787 NA
"7082" 0.28256984 "LAYING"
"7083" 0.28257175 NA
"7084" 0.28259275 NA
"7085" 0.28259329 NA
"7086" 0.28259331 NA
"7087" 0.28259433 NA
"7088" 0.28260885 "SITTING"
"7089" 0.28260893 NA
"7090" 0.28260973 "STANDING"
"7091" 0.28261175 NA
"7092" 0.2826212 NA
"7093" 0.2826329 NA
"7094" 0.2826343 NA
"7095" 0.28263698 NA
"7096" 0.28264319 NA
"7097" 0.2826481 NA
"7098" 0.28264906 NA
"7099" 0.28265025 NA
"7100" 0.28265114 NA
"7101" 0.2826611 "WALKING_DOWNSTAIRS"
"7102" 0.28267246 NA
"7103" 0.28268443 NA
"7104" 0.28269267 NA
"7105" 0.28269637 NA
"7106" 0.28269686 NA
"7107" 0.28270013 NA
"7108" 0.28271017 NA
"7109" 0.28271894 NA
"7110" 0.28272055 NA
"7111" 0.28272294 NA
"7112" 0.28272557 "STANDING"
"7113" 0.28272604 NA
"7114" 0.28272963 NA
"7115" 0.28273831 "SITTING"
"7116" 0.28274276 NA
"7117" 0.2827461 NA
"7118" 0.28276056 NA
"7119" 0.28276638 NA
"7120" 0.28276663 NA
"7121" 0.28276975 NA
"7122" 0.2827711 NA
"7123" 0.282773 NA
"7124" 0.28277302 NA
"7125" 0.28278633 NA
"7126" 0.282793 NA
"7127" 0.28279568 NA
"7128" 0.28279573 NA
"7129" 0.28281222 NA
"7130" 0.28281365 NA
"7131" 0.28281437 NA
"7132" 0.28281792 NA
"7133" 0.28283291 NA
"7134" 0.28283645 NA
"7135" 0.28283651 "STANDING"
"7136" 0.28284271 NA
"7137" 0.28286587 "STANDING"
"7138" 0.28286688 NA
"7139" 0.28286723 NA
"7140" 0.28286962 NA
"7141" 0.28287244 NA
"7142" 0.28287247 "STANDING"
"7143" 0.28287427 NA
"7144" 0.28287454 NA
"7145" 0.2828946 NA
"7146" 0.28290591 NA
"7147" 0.28290967 NA
"7148" 0.28291007 NA
"7149" 0.28291109 NA
"7150" 0.28291324 NA
"7151" 0.28292495 NA
"7152" 0.28292842 NA
"7153" 0.28292974 NA
"7154" 0.28293083 NA
"7155" 0.28295276 "LAYING"
"7156" 0.28295417 NA
"7157" 0.28296159 NA
"7158" 0.28297689 NA
"7159" 0.28297777 "STANDING"
"7160" 0.28298013 NA
"7161" 0.28298327 NA
"7162" 0.28298767 "STANDING"
"7163" 0.28298858 NA
"7164" 0.28300245 NA
"7165" 0.28302122 "SITTING"
"7166" 0.28302178 NA
"7167" 0.28302651 NA
"7168" 0.28302666 NA
"7169" 0.28302929 NA
"7170" 0.28303529 NA
"7171" 0.28304331 NA
"7172" 0.28305327 NA
"7173" 0.28305561 NA
"7174" 0.28305973 NA
"7175" 0.2830652 NA
"7176" 0.283081 NA
"7177" 0.28308142 NA
"7178" 0.28308509 "WALKING_DOWNSTAIRS"
"7179" 0.28308809 NA
"7180" 0.28308825 NA
"7181" 0.28308886 NA
"7182" 0.28309984 NA
"7183" 0.28311619 NA
"7184" 0.28311761 NA
"7185" 0.28312886 "WALKING_UPSTAIRS"
"7186" 0.28314011 "SITTING"
"7187" 0.28314511 NA
"7188" 0.28314796 NA
"7189" 0.28315081 NA
"7190" 0.28315621 NA
"7191" 0.28316633 "STANDING"
"7192" 0.28316945 NA
"7193" 0.28317117 NA
"7194" 0.28317656 NA
"7195" 0.28317852 NA
"7196" 0.28319449 "SITTING"
"7197" 0.28320271 NA
"7198" 0.28321526 NA
"7199" 0.28324812 NA
"7200" 0.28324838 NA
"7201" 0.28326382 "WALKING_DOWNSTAIRS"
"7202" 0.2832873 NA
"7203" 0.28329878 NA
"7204" 0.28330402 NA
"7205" 0.28331998 NA
"7206" 0.2833279 NA
"7207" 0.28334095 NA
"7208" 0.28334213 NA
"7209" 0.28335241 "WALKING_DOWNSTAIRS"
"7210" 0.28335524 NA
"7211" 0.2833562 NA
"7212" 0.28336398 NA
"7213" 0.28337791 NA
"7214" 0.28338738 NA
"7215" 0.28338948 NA
"7216" 0.28339096 "STANDING"
"7217" 0.28339479 NA
"7218" 0.28340203 NA
"7219" 0.28341065 "SITTING"
"7220" 0.28341535 NA
"7221" 0.28342351 "STANDING"
"7222" 0.28342531 NA
"7223" 0.28343081 NA
"7224" 0.28343981 NA
"7225" 0.28344079 NA
"7226" 0.28344141 NA
"7227" 0.2834504 NA
"7228" 0.28345546 NA
"7229" 0.28346177 NA
"7230" 0.28347732 "WALKING"
"7231" 0.28347834 NA
"7232" 0.28348739 "WALKING_DOWNSTAIRS"
"7233" 0.28351359 NA
"7234" 0.28351625 NA
"7235" 0.28351827 NA
"7236" 0.28352028 NA
"7237" 0.28352781 NA
"7238" 0.28353914 NA
"7239" 0.28355737 NA
"7240" 0.28355967 NA
"7241" 0.28357559 NA
"7242" 0.28360029 NA
"7243" 0.28360396 NA
"7244" 0.28361523 NA
"7245" 0.28362706 NA
"7246" 0.28363519 NA
"7247" 0.28364159 NA
"7248" 0.28364238 NA
"7249" 0.28364285 NA
"7250" 0.28364365 NA
"7251" 0.28365263 NA
"7252" 0.28365418 NA
"7253" 0.28365669 NA
"7254" 0.2836579 NA
"7255" 0.28366213 NA
"7256" 0.28366922 NA
"7257" 0.28366971 NA
"7258" 0.28367153 NA
"7259" 0.28368324 NA
"7260" 0.28368382 NA
"7261" 0.28369547 "SITTING"
"7262" 0.28370244 NA
"7263" 0.28370272 "LAYING"
"7264" 0.28370589 NA
"7265" 0.28370985 NA
"7266" 0.28371607 NA
"7267" 0.28373405 NA
"7268" 0.28374864 NA
"7269" 0.28375569 NA
"7270" 0.28375642 "WALKING"
"7271" 0.28376718 "STANDING"
"7272" 0.28376931 NA
"7273" 0.28378547 NA
"7274" 0.28378593 NA
"7275" 0.2837899 NA
"7276" 0.28379733 NA
"7277" 0.28379999 NA
"7278" 0.2838033 NA
"7279" 0.28380332 NA
"7280" 0.28381541 NA
"7281" 0.28382925 NA
"7282" 0.28384366 NA
"7283" 0.28384658 "SITTING"
"7284" 0.28384717 "WALKING"
"7285" 0.28385005 NA
"7286" 0.28385378 NA
"7287" 0.28386088 NA
"7288" 0.28388166 NA
"7289" 0.28388428 NA
"7290" 0.28392072 NA
"7291" 0.28392296 NA
"7292" 0.28393515 NA
"7293" 0.28394898 NA
"7294" 0.28395398 NA
"7295" 0.28397995 NA
"7296" 0.28399304 NA
"7297" 0.28399551 "STANDING"
"7298" 0.2839989 NA
"7299" 0.2840015 NA
"7300" 0.28400717 NA
"7301" 0.28402036 "SITTING"
"7302" 0.28402103 NA
"7303" 0.28405336 NA
"7304" 0.28407605 NA
"7305" 0.28407807 "SITTING"
"7306" 0.28408019 NA
"7307" 0.28408296 NA
"7308" 0.28409253 NA
"7309" 0.28409911 NA
"7310" 0.28410204 NA
"7311" 0.28410408 NA
"7312" 0.28410731 "WALKING_DOWNSTAIRS"
"7313" 0.2841159 NA
"7314" 0.28411782 NA
"7315" 0.28412195 NA
"7316" 0.28412627 NA
"7317" 0.2841381 NA
"7318" 0.2841553 NA
"7319" 0.28415899 NA
"7320" 0.28416228 "STANDING"
"7321" 0.28416922 NA
"7322" 0.2841707 NA
"7323" 0.28419639 NA
"7324" 0.28420223 NA
"7325" 0.28420274 "WALKING_UPSTAIRS"
"7326" 0.28420808 NA
"7327" 0.28421017 NA
"7328" 0.28421051 NA
"7329" 0.2842238 NA
"7330" 0.28422452 "SITTING"
"7331" 0.28422652 NA
"7332" 0.28424094 "LAYING"
"7333" 0.28425088 NA
"7334" 0.28425141 NA
"7335" 0.28425235 NA
"7336" 0.28425617 NA
"7337" 0.2842585 "SITTING"
"7338" 0.28426048 "SITTING"
"7339" 0.28426497 NA
"7340" 0.28427268 NA
"7341" 0.2842778 NA
"7342" 0.28427822 NA
"7343" 0.28428066 NA
"7344" 0.2842863 NA
"7345" 0.28428726 "STANDING"
"7346" 0.2843065 "WALKING_UPSTAIRS"
"7347" 0.28430829 NA
"7348" 0.28430928 "WALKING_DOWNSTAIRS"
"7349" 0.28431213 "WALKING_UPSTAIRS"
"7350" 0.28431748 "WALKING"
"7351" 0.28432034 NA
"7352" 0.28432988 NA
"7353" 0.28433754 "WALKING_UPSTAIRS"
"7354" 0.28433787 NA
"7355" 0.28434906 NA
"7356" 0.28435952 NA
"7357" 0.28436958 NA
"7358" 0.28437154 NA
"7359" 0.28437548 NA
"7360" 0.28437895 NA
"7361" 0.28438499 NA
"7362" 0.28439083 NA
"7363" 0.28440209 "LAYING"
"7364" 0.28444444 NA
"7365" 0.28446165 "STANDING"
"7366" 0.28447768 "WALKING_DOWNSTAIRS"
